trial,fold,best_val_acc,best_epoch,best_train_loss,best_val_loss,lr,batch_size,base_filters,conv_channels,dropout,hidden
3,1,0.8214285714285714,1,0.6921565179471616,0.6928053498268127,0.00011300529977555844,32,64,"(64, 128)",0.5661451709558936,64
3,2,0.7407407407407407,5,0.6923171861456074,0.6925080418586731,0.00011300529977555844,32,64,"(64, 128)",0.5661451709558936,64
3,3,0.7407407407407407,7,0.6910094061029066,0.6925665736198425,0.00011300529977555844,32,64,"(64, 128)",0.5661451709558936,64
3,4,0.8148148148148148,10,0.6886880884476758,0.6895544528961182,0.00011300529977555844,32,64,"(64, 128)",0.5661451709558936,64
3,5,0.48148148148148145,1,0.6942185475191939,0.6953903436660767,0.00011300529977555844,32,64,"(64, 128)",0.5661451709558936,64
4,1,0.8571428571428571,9,0.6276787100014863,0.5992877398218427,0.00011407797829608169,16,64,"(64, 128)",0.2673975881116182,256
4,2,0.7777777777777778,7,0.6884131885449821,0.6865414292724045,0.00011407797829608169,16,64,"(64, 128)",0.2673975881116182,256
4,3,0.7777777777777778,7,0.6852334382337167,0.6815125302032188,0.00011407797829608169,16,64,"(64, 128)",0.2673975881116182,256
4,4,0.8148148148148148,7,0.6819345125364601,0.6787445677651299,0.00011407797829608169,16,64,"(64, 128)",0.2673975881116182,256
4,5,0.9259259259259259,5,0.6903924581107743,0.6874500689683137,0.00011407797829608169,16,64,"(64, 128)",0.2673975881116182,256
5,1,0.5,1,0.719041093632027,0.6936812656266349,0.0028228062082734057,16,16,"(16, 32)",0.1426361479066795,256
5,2,0.48148148148148145,1,0.7071982447160493,0.694484931451303,0.0028228062082734057,16,16,"(16, 32)",0.1426361479066795,256
5,3,0.7407407407407407,10,0.6991301162527241,0.6667924258444045,0.0028228062082734057,16,16,"(16, 32)",0.1426361479066795,256
5,4,0.48148148148148145,1,0.7243328121824002,0.6943386439923886,0.0028228062082734057,16,16,"(16, 32)",0.1426361479066795,256
5,5,0.5185185185185185,1,0.6988770633662512,0.6924903525246514,0.0028228062082734057,16,16,"(16, 32)",0.1426361479066795,256
6,1,0.7857142857142857,10,0.6784248881869845,0.6725716846329826,0.00011032449825187138,16,64,"(64, 128)",0.2944434827985071,128
6,2,0.7407407407407407,7,0.6927793693105015,0.690765776016094,0.00011032449825187138,16,64,"(64, 128)",0.2944434827985071,128
6,3,0.7777777777777778,9,0.6856738219567395,0.6804319730511418,0.00011032449825187138,16,64,"(64, 128)",0.2944434827985071,128
6,4,0.8148148148148148,9,0.6762759849565838,0.6745766092229772,0.00011032449825187138,16,64,"(64, 128)",0.2944434827985071,128
6,5,0.9259259259259259,7,0.6896458519708126,0.686908691017716,0.00011032449825187138,16,64,"(64, 128)",0.2944434827985071,128
7,1,0.8214285714285714,8,0.7031775690891124,0.6927379199436733,0.0006039657741850608,16,16,"(16, 32)",0.5359103949481631,64
7,2,0.7407407407407407,2,0.6962548975550801,0.6918155197744016,0.0006039657741850608,16,16,"(16, 32)",0.5359103949481631,64
7,3,0.6666666666666666,10,0.6918775242403012,0.6857609196945473,0.0006039657741850608,16,16,"(16, 32)",0.5359103949481631,64
7,4,0.7407407407407407,5,0.6983833045040796,0.6916868664600231,0.0006039657741850608,16,16,"(16, 32)",0.5359103949481631,64
7,5,0.7037037037037037,10,0.691564506893858,0.6919376761824997,0.0006039657741850608,16,16,"(16, 32)",0.5359103949481631,64
8,1,0.5714285714285714,10,0.6923589419435572,0.6905049681663513,0.0002243505694337218,32,32,"(32, 64)",0.2667278229750218,256
8,2,0.6666666666666666,10,0.6878122703744731,0.6866763234138489,0.0002243505694337218,32,32,"(32, 64)",0.2667278229750218,256
8,3,0.6666666666666666,10,0.6890470615220726,0.6887988448143005,0.0002243505694337218,32,32,"(32, 64)",0.2667278229750218,256
8,4,0.8888888888888888,6,0.6899631504618794,0.6898099184036255,0.0002243505694337218,32,32,"(32, 64)",0.2667278229750218,256
8,5,0.5555555555555556,6,0.6925410147106975,0.6921830773353577,0.0002243505694337218,32,32,"(32, 64)",0.2667278229750218,256
9,1,0.5,1,0.7052806152237786,0.6931102957044329,0.0010407425581904772,16,48,"(48, 96)",0.265289833992663,256
9,2,0.7407407407407407,8,0.5509313426980185,0.5610604595254969,0.0010407425581904772,16,48,"(48, 96)",0.265289833992663,256
9,3,0.6666666666666666,10,0.6162891469964193,0.6254137931046663,0.0010407425581904772,16,48,"(48, 96)",0.265289833992663,256
9,4,0.8148148148148148,10,0.4782295371961156,0.4401443468199836,0.0010407425581904772,16,48,"(48, 96)",0.265289833992663,256
9,5,0.48148148148148145,1,0.7009172712990998,0.6932300329208374,0.0010407425581904772,16,48,"(48, 96)",0.265289833992663,256
